league_name,club_name,year,total_fee_in,mean_fee_in,mean_age_in,total_fee_in_GK,mean_fee_in_GK,mean_age_in_GK,count_GK_in,total_fee_in_DEF,mean_fee_in_DEF,mean_age_in_DEF,count_DEF_in,total_fee_in_MID,mean_fee_in_MID,mean_age_in_MID,count_MID_in,total_fee_in_STK,mean_fee_in_STK,mean_age_in_STK,count_STK_in,total_fee_out,mean_fee_out,mean_age_out,total_fee_out_GK,mean_fee_out_GK,mean_age_out_GK,count_GK_out,total_fee_out_DEF,mean_fee_out_DEF,mean_age_out_DEF,count_DEF_out,total_fee_out_MID,mean_fee_out_MID,mean_age_out_MID,count_MID_out,total_fee_out_STK,mean_fee_out_STK,mean_age_out_STK,count_STK_out,PF,Rk,W,D,L,GF,GA,GD,Pts/MP,PF_next_1_years
1 Bundesliga,FC Schalke 04,2017,49.3,7.043,23.143,0.0,0.0,0.0,0,8.0,4.0,25.5,2,27.0,13.5,21.0,2,14.3,4.767,23.0,3,7.1,1.42,24.2,0.75,0.75,27.0,1,3.5,3.5,29.0,1,2.0,2.0,24.0,1,0.85,0.425,20.5,2,0,2,18,9,7,53,37,16,1.85,1
1 Bundesliga,RB Leipzig,2017,63.5,10.583,21.833,5.0,5.0,23.0,1,0.0,0.0,0.0,0,27.0,13.5,23.0,2,31.5,10.5,20.667,3,24.54,6.135,24.25,0.0,0.0,0.0,0,1.34,0.67,27.5,2,0.0,0.0,0.0,0,23.2,11.6,21.0,2,0,6,15,8,11,57,53,4,1.56,0
1 Bundesliga,TSG 1899 Hoffenheim,2017,14.7,3.675,23.0,0.0,0.0,0.0,0,13.7,4.567,23.333,3,0.0,0.0,0.0,0,1.0,1.0,22.0,1,45.75,5.719,23.75,0.0,0.0,0.0,0,30.0,10.0,23.0,3,2.55,1.275,23.0,2,13.2,4.4,25.0,3,0,3,15,10,9,66,48,18,1.62,1
1 Bundesliga,1.FSV Mainz 05,2017,16.55,3.31,24.0,0.0,0.0,0.0,0,5.0,5.0,21.0,1,3.0,3.0,26.0,1,8.55,2.85,24.333,3,24.85,4.142,25.667,0.0,0.0,0.0,0,1.0,1.0,29.0,1,1.5,1.5,28.0,1,22.35,5.588,24.25,4,1,14,9,9,16,38,52,-14,1.06,1
1 Bundesliga,Borussia Mönchengladbach,2017,37.25,7.45,22.8,0.0,0.0,0.0,0,17.0,17.0,23.0,1,12.25,6.125,18.5,2,8.0,4.0,27.0,2,31.08,4.44,23.0,0.0,0.0,0.0,0,11.0,3.667,24.667,3,14.08,4.693,20.333,3,6.0,6.0,26.0,1,1,9,13,8,13,47,52,-5,1.38,0
1 Bundesliga,Eintracht Frankfurt,2017,24.2,2.42,23.4,0.0,0.0,0.0,0,8.65,2.162,23.5,4,3.35,0.838,24.5,4,12.2,6.1,21.0,2,4.915,2.458,26.0,0.0,0.0,0.0,0,4.915,2.458,26.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,8,14,7,13,45,45,0,1.44,1
1 Bundesliga,FC Augsburg,2017,7.55,1.888,22.0,0.75,0.75,27.0,1,0.3,0.3,19.0,1,0.0,0.0,0.0,0,6.5,3.25,21.0,2,7.9,1.129,25.0,0.0,0.0,0.0,0,2.4,0.8,26.333,3,2.5,1.25,23.0,2,3.0,1.5,25.0,2,1,12,10,11,13,43,46,-3,1.21,2
1 Bundesliga,Hannover 96,2017,19.0,3.8,25.6,2.0,2.0,29.0,1,3.5,1.75,24.0,2,0.0,0.0,0.0,0,13.5,6.75,25.5,2,0.25,0.25,24.0,0.0,0.0,0.0,0,0.25,0.25,24.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,13,10,9,15,44,54,-10,1.15,2
1 Bundesliga,Hertha BSC,2017,14.0,3.5,22.75,0.0,0.0,0.0,0,3.0,1.5,21.5,2,0.0,0.0,0.0,0,11.0,5.5,24.0,2,18.0,9.0,27.0,0.0,0.0,0.0,0,18.0,9.0,27.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,10,10,13,11,43,46,-3,1.26,1
1 Bundesliga,SV Werder Bremen,2017,18.6,2.657,24.714,3.0,3.0,25.0,1,5.5,2.75,26.5,2,1.2,1.2,29.0,1,8.9,2.967,22.0,3,8.9,1.78,23.2,0.5,0.5,27.0,1,0.1,0.1,22.0,1,0.1,0.1,23.0,1,8.2,4.1,22.0,2,1,11,10,12,12,37,40,-3,1.24,1
1 Bundesliga,VfB Stuttgart,2017,30.9,2.809,23.727,4.4,2.2,27.0,2,5.0,2.5,26.0,2,8.3,2.767,20.667,3,13.2,3.3,23.25,4,7.6,1.086,27.0,0.6,0.6,29.0,1,0.7,0.7,28.0,1,3.2,1.067,23.667,3,3.1,1.55,30.5,2,1,7,15,6,13,36,36,0,1.5,2
1 Bundesliga,1. FC Köln,2017,40.0,6.667,22.333,0.0,0.0,0.0,0,17.0,5.667,19.667,3,3.0,3.0,22.0,1,20.0,10.0,26.5,2,7.45,2.483,25.667,0.0,0.0,0.0,0,1.5,1.5,27.0,1,0.25,0.25,21.0,1,5.7,5.7,29.0,1,2,18,5,7,22,35,70,-35,0.65,2
1 Bundesliga,Hamburger SV,2017,19.0,4.75,22.75,3.5,3.5,22.0,1,9.5,4.75,21.5,2,0.0,0.0,0.0,0,6.0,6.0,26.0,1,5.55,2.775,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.05,0.05,19.0,1,5.5,5.5,23.0,1,2,17,8,7,19,29,53,-24,0.91,2
1 Bundesliga,SC Freiburg,2017,19.65,1.965,22.4,0.0,0.0,0.0,0,8.0,2.667,20.667,3,3.35,1.117,22.0,3,8.3,2.075,24.0,4,27.8,5.56,23.4,0.0,0.0,0.0,0,0.9,0.9,23.0,1,0.5,0.5,23.0,1,26.4,8.8,23.667,3,2,15,8,12,14,32,56,-24,1.06,1
1 Bundesliga,VfL Wolfsburg,2017,72.75,6.062,23.583,0.0,0.0,0.0,0,27.5,5.5,24.4,5,16.0,8.0,24.5,2,29.25,5.85,22.4,5,36.0,7.2,27.2,0.0,0.0,0.0,0,23.0,7.667,25.0,3,10.0,10.0,29.0,1,3.0,3.0,32.0,1,2,16,6,15,13,36,48,-12,0.97,0
1 Bundesliga,Bayer 04 Leverkusen,2018,31.5,10.5,22.667,0.0,0.0,0.0,0,12.0,12.0,24.0,1,0.0,0.0,0.0,0,19.5,9.75,22.0,2,45.0,22.5,23.5,25.0,25.0,26.0,1,20.0,20.0,21.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4,18,4,12,69,52,17,1.71,0
1 Bundesliga,Bayern Munich,2018,10.0,10.0,18.0,0.0,0.0,0.0,0,10.0,10.0,18.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,84.0,16.8,28.4,0.0,0.0,0.0,0,5.0,5.0,25.0,1,34.0,17.0,29.5,2,45.0,22.5,29.0,2,0,1,24,6,4,88,32,56,2.29,0
1 Bundesliga,Borussia Dortmund,2018,90.5,15.083,23.833,0.0,0.0,0.0,0,43.5,21.75,20.5,2,40.0,20.0,27.5,2,7.0,3.5,23.5,2,114.2,12.689,25.222,0.0,0.0,0.0,0,16.5,8.25,25.0,2,13.3,3.325,25.5,4,84.4,28.133,25.0,3,0,2,23,7,4,81,44,37,2.24,0
1 Bundesliga,Borussia Mönchengladbach,2018,32.55,8.137,22.25,0.0,0.0,0.0,0,7.3,3.65,22.5,2,2.25,2.25,19.0,1,23.0,23.0,25.0,1,32.95,8.237,25.5,0.0,0.0,0.0,0,25.0,25.0,25.0,1,0.65,0.65,21.0,1,7.3,3.65,28.0,2,0,5,16,7,11,55,42,13,1.62,0
1 Bundesliga,RB Leipzig,2018,65.63,10.938,19.333,0.0,0.0,0.0,0,28.0,14.0,20.0,2,22.63,7.543,19.0,3,15.0,15.0,19.0,1,72.75,9.094,22.25,0.9,0.9,20.0,1,11.0,3.667,24.0,3,60.35,20.117,22.0,3,0.5,0.5,20.0,1,0,3,19,9,6,63,29,34,1.94,0
1 Bundesliga,VfL Wolfsburg,2018,36.0,6.0,26.167,0.5,0.5,30.0,1,12.0,6.0,25.0,2,0.0,0.0,0.0,0,23.5,7.833,25.667,3,0.8,0.267,21.0,0.0,0.0,0.0,0,0.2,0.2,20.0,1,0.1,0.1,23.0,1,0.5,0.5,20.0,1,0,6,16,7,11,62,50,12,1.62,1
1 Bundesliga,1.FSV Mainz 05,2018,30.0,5.0,21.5,0.0,0.0,0.0,0,9.0,4.5,21.5,2,11.0,5.5,23.0,2,10.0,5.0,20.0,2,56.1,8.014,25.0,2.5,2.5,29.0,1,28.0,28.0,22.0,1,11.3,5.65,22.0,2,14.3,4.767,26.667,3,1,12,12,7,15,46,57,-11,1.26,1
1 Bundesliga,Eintracht Frankfurt,2018,28.95,2.412,22.917,2.8,2.8,25.0,1,13.85,2.77,21.8,5,4.3,1.433,23.667,3,8.0,2.667,23.333,3,18.9,3.15,25.167,0.0,0.0,0.0,0,8.8,8.8,25.0,1,5.0,1.667,25.333,3,5.1,2.55,25.0,2,1,7,15,9,10,60,48,12,1.59,1
1 Bundesliga,FC Schalke 04,2018,62.2,8.886,23.429,0.0,0.0,0.0,0,13.0,6.5,23.5,2,37.0,12.333,24.667,3,12.2,6.1,21.5,2,46.15,7.692,27.167,0.0,0.0,0.0,0,45.5,11.375,29.5,4,0.5,0.5,25.0,1,0.15,0.15,20.0,1,1,14,8,9,17,37,55,-18,0.97,1
1 Bundesliga,Fortuna Düsseldorf,2018,7.5,1.071,21.571,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.7,0.85,22.0,2,5.8,1.16,21.4,5,0.6,0.3,22.0,0.0,0.0,0.0,0,0.1,0.1,21.0,1,0.5,0.5,23.0,1,0.0,0.0,0.0,0,1,10,13,5,16,49,65,-16,1.29,2
1 Bundesliga,Hertha BSC,2018,16.0,3.2,22.2,0.0,0.0,0.0,0,13.0,4.333,22.333,3,1.0,1.0,22.0,1,2.0,2.0,22.0,1,16.9,5.633,26.333,0.0,0.0,0.0,0,12.0,12.0,24.0,1,4.5,4.5,27.0,1,0.4,0.4,28.0,1,1,11,11,10,13,49,57,-8,1.26,1
1 Bundesliga,SC Freiburg,2018,18.4,2.629,24.0,2.0,2.0,25.0,1,5.0,2.5,22.5,2,1.3,1.3,30.0,1,10.1,3.367,22.667,3,22.675,2.834,24.375,0.15,0.15,30.0,1,21.175,10.588,22.0,2,1.35,0.27,24.2,5,0.0,0.0,0.0,0,1,13,8,12,14,46,61,-15,1.06,1
1 Bundesliga,SV Werder Bremen,2018,25.8,3.225,24.25,0.3,0.3,24.0,1,3.0,3.0,20.0,1,15.5,5.167,24.0,3,7.0,2.333,26.0,3,26.85,3.356,25.25,0.0,0.0,0.0,0,1.6,0.533,22.333,3,22.25,5.562,27.25,4,3.0,3.0,26.0,1,1,8,14,11,9,58,49,9,1.56,2
1 Bundesliga,TSG 1899 Hoffenheim,2018,32.0,4.571,22.857,0.0,0.0,0.0,0,14.5,4.833,22.333,3,6.0,6.0,24.0,1,11.5,3.833,23.0,3,6.12,0.471,23.462,0.85,0.425,22.0,2,1.27,0.423,23.667,3,1.3,0.433,23.333,3,2.7,0.54,24.0,5,1,9,13,12,9,70,52,18,1.5,0
1 Bundesliga,1.FC Nuremberg,2018,4.85,0.808,23.167,0.5,0.5,26.0,1,0.2,0.2,23.0,1,0.65,0.325,20.5,2,3.5,1.75,24.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,18,3,10,21,26,68,-42,0.56,2
1 Bundesliga,FC Augsburg,2018,6.65,1.662,22.0,0.15,0.15,21.0,1,0.5,0.5,20.0,1,3.0,3.0,20.0,1,3.0,3.0,27.0,1,2.85,0.57,26.4,0.0,0.0,0.0,0,0.8,0.8,26.0,1,1.95,0.65,27.0,3,0.1,0.1,25.0,1,2,15,8,8,18,51,71,-20,0.94,2
1 Bundesliga,Hannover 96,2018,18.52,2.058,24.556,0.0,0.0,0.0,0,4.22,1.407,24.0,3,12.1,3.025,25.25,4,2.2,1.1,24.0,2,13.54,1.934,27.857,0.09,0.09,33.0,1,7.5,3.75,27.0,2,0.0,0.0,0.0,0,5.95,1.488,27.0,4,2,17,5,6,23,31,71,-40,0.62,2
1 Bundesliga,VfB Stuttgart,2018,45.76,5.72,22.625,0.0,0.0,0.0,0,26.0,8.667,19.333,3,7.5,3.75,24.0,2,12.26,4.087,25.0,3,13.25,2.208,22.833,0.0,0.0,0.0,0,2.1,1.05,21.5,2,1.15,0.383,22.333,3,10.0,10.0,27.0,1,2,16,7,7,20,32,70,-38,0.82,2
